BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
4,RIDGEWOOD,14 RENTALS - 4-10 UNIT,2A,3428,29,,S4,390 SENECA AVENUE,,11385,4,1,5,"2,521","6,000",1930,2,S4,"1,800,000",6/24/2021
4,RIDGEWOOD,14 RENTALS - 4-10 UNIT,2A,3440,1,,S4,17-12 MENAHAN STREET,,11385,4,1,5,"2,200","5,240",1930,2,S4,"2,700,000",6/22/2021
4,RIDGEWOOD,14 RENTALS - 4-10 UNIT,2A,3440,52,,S5,1711 GROVE STREET,,11385,5,1,6,"2,167","4,900",1930,2,S5,"1,600,000",10/22/2021
4,RIDGEWOOD,14 RENTALS - 4-10 UNIT,2A,3463,33,,S4,818 ONDERDONK AVENUE,,11385,4,1,5,"2,342","5,870",1930,2,S4,0,3/23/2021
4,RIDGEWOOD,14 RENTALS - 4-10 UNIT,2B,3476,11,,S5,70-02 FOREST AVENUE,,11385,6,1,7,"2,200","5,940",1930,2,S5,0,5/25/2021
4,RIDGEWOOD,14 RENTALS - 4-10 UNIT,2A,3554,1,,S9,1069 WYCKOFF AVENUE,,11385,4,2,6,"2,392","4,350",1931,2,S9,0,5/8/2021
4,RIDGEWOOD,14 RENTALS - 4-10 UNIT,2A,3574,10,,S5,1808 CENTRE ST,,11385,5,1,6,"1,875","4,800",1931,2,S5,0,1/4/2021
4,RIDGEWOOD,14 RENTALS - 4-10 UNIT,2A,3576,30,,S5,72-04 FOREST AVENUE,,11385,5,1,6,"2,592","5,951",1931,2,S5,"2,150,000",5/18/2021
4,RIDGEWOOD,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,3542,1001,,R1,"15-06 DECATUR STREET, 1F",1F,11385,1,,1,,,2019,2,R1,"650,000",8/5/2021
4,RIDGEWOOD,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,3542,1003,,R1,"15-06 DECATUR STREET, 2F",2F,11385,1,,1,,,2019,2,R1,"590,000",4/6/2021
4,RIDGEWOOD,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,3542,1004,,R1,"15-06 DECATUR STREET, 2R",2R,11385,1,,1,,,2019,2,R1,"585,000",8/19/2021
4,RIDGEWOOD,22 STORE BUILDINGS,4,3383,41,,K4,552 GRANDVIEW AVENUE,,11385,2,1,3,"2,375","3,875",1930,4,K4,"1,815,000",8/26/2021
4,RIDGEWOOD,22 STORE BUILDINGS,4,3445,1,,K2,54-31 MYRTLE AVENUE,,11385,0,8,8,"3,585","7,170",1930,4,K2,"31,817,360",9/10/2021
4,RIDGEWOOD,22 STORE BUILDINGS,4,3445,27,,K4,3-50 ST NICHOLAS AVENUE,,11385,138,4,142,"10,000","231,508",2019,4,K4,"31,817,360",9/10/2021
4,RIDGEWOOD,22 STORE BUILDINGS,4,3445,32,,K2,16-37 WOODBINE STREET,,11385,0,6,6,"2,500","2,200",1930,4,K2,"31,817,360",9/10/2021
4,RIDGEWOOD,22 STORE BUILDINGS,4,3450,10,,K2,359 ST NICHOLAS AVENUE,,11385,0,3,3,"2,502","4,850",1930,4,K2,0,7/7/2021
4,RIDGEWOOD,22 STORE BUILDINGS,4,3466,58,,K2,57-23 MYRTLE AVENUE,,11385,0,1,1,"13,218","18,658",1954,4,K2,"4,900,000",6/15/2021
4,RIDGEWOOD,22 STORE BUILDINGS,4,3522,31,,K4,63-18 FRESH POND ROAD,,11385,0,1,1,"2,488","2,910",1925,4,K4,"999,900",1/29/2021
4,RIDGEWOOD,22 STORE BUILDINGS,4,3529,66,,K1,66-42 FRESH POND ROAD,,11385,0,4,4,"16,050","21,700",1955,4,K1,"8,000,000",7/20/2021
4,RIDGEWOOD,22 STORE BUILDINGS,4,3539,48,,K4,10-34 WYCKOFF AVENUE,,11385,1,2,3,"2,450","4,632",1920,4,K4,"1,950,000",1/29/2021
4,RIDGEWOOD,22 STORE BUILDINGS,4,3549,3,,K4,9-17 WYCKOFF AVENUE,,11385,2,1,3,"2,250","2,388",1931,4,K4,"850,000",9/14/2021
4,RIDGEWOOD,22 STORE BUILDINGS,4,3573,15,,K7,57-32 MYRTLE AVENUE,,11385,0,1,1,"1,719","3,700",1931,4,K7,"1,370,000",6/30/2021
4,RIDGEWOOD,22 STORE BUILDINGS,4,3610,9,,K1,64-01 FRESH POND ROAD,,11385,0,1,1,"9,943","20,000",1930,4,K1,"2,700,000",1/12/2021
4,RIDGEWOOD,27 FACTORIES,4,3393,179,,F9,75 ONDERDONK AVENUE,,11385,0,1,1,"63,554","42,592",1950,4,F9,"24,500,000",7/19/2021
4,RIDGEWOOD,27 FACTORIES,4,3462,44,,F9,1815-1817 PUTNAM AVENUE,,11385,4,4,8,"7,231","9,160",1931,4,F9,0,4/29/2021
4,RIDGEWOOD,27 FACTORIES,4,3539,43,,F5,1030 WYCKOFF AVENUE,,11385,0,1,1,"4,875","4,850",1931,4,F5,"2,835,000",11/12/2020
4,RIDGEWOOD,27 FACTORIES,4,3541,23,,F4,10-80 WYCKOFF AVE,,11385,0,1,1,"56,700","49,000",1960,4,F4,0,8/24/2021
4,RIDGEWOOD,29 COMMERCIAL GARAGES,4,3430,6,,G6,457 SENECA AVENUE,,11385,0,0,0,"2,504",0,,4,G6,0,10/15/2021
4,RIDGEWOOD,29 COMMERCIAL GARAGES,4,3430,6,,G6,457 SENECA AVENUE,,11385,0,0,0,"2,504",0,,4,G6,"800,000",5/14/2021
4,RIDGEWOOD,29 COMMERCIAL GARAGES,4,3430,8,,G6,459 SENECA AVENUE,,11385,0,0,0,"2,504",0,,4,G6,0,10/15/2021
4,RIDGEWOOD,29 COMMERCIAL GARAGES,4,3430,8,,G6,459 SENECA AVENUE,,11385,0,0,0,"2,504",0,,4,G6,"800,000",5/14/2021
4,RIDGEWOOD,29 COMMERCIAL GARAGES,4,3539,46,,G1,10-32 WYCKOFF AVENUE,,11385,0,0,0,"2,450",740,1931,4,G1,"2,835,000",11/12/2020
4,RIDGEWOOD,29 COMMERCIAL GARAGES,4,3551,68,,G1,1677 GEORGE STREET,,11385,0,5,5,"2,333","1,000",1931,4,G1,"550,000",5/6/2021
4,RIDGEWOOD,30 WAREHOUSES,4,3551,21,,E9,16-26 CENTRE STREET,,11385,0,1,1,"7,500","9,375",1931,4,E9,0,7/29/2021
4,RIDGEWOOD,30 WAREHOUSES,4,3608,253,,E1,65-75 TRAFFIC AVENUE,,11385,0,1,1,"52,717","84,280",1959,4,E1,0,3/31/2021
4,RIDGEWOOD,31 COMMERCIAL VACANT LAND,4,3445,23,,V1,3-36 ST NICHOLAS AVENUE,,11385,0,0,0,"14,971",0,,4,V1,"31,817,360",9/10/2021
4,RIDGEWOOD,31 COMMERCIAL VACANT LAND,4,3450,2,,K4,55-03 MYRTLE AVENUE,,11385,0,1,1,"5,540",0,,4,V1,"17,500,000",4/19/2021
4,RIDGEWOOD,35 INDOOR PUBLIC AND CULTURAL FACILITIES,4,3549,74,,P9,16-61 WEIRFIELD STREET,,11385,0,1,1,"7,680","11,185",1975,4,P9,"2,500,000",4/13/2021
4,RIDGEWOOD,35 INDOOR PUBLIC AND CULTURAL FACILITIES,4,3549,78,,P9,16-57 WEIRFIELD STREET,,11385,0,1,1,"2,500","2,830",1993,4,P9,"2,500,000",4/13/2021
4,RIDGEWOOD,41 TAX CLASS 4 - OTHER,4,3549,80,,Z9,16-55 WEIRFIELD STREET,,11385,0,1,1,"2,500",1,1993,4,Z9,"2,500,000",4/13/2021
4,RIDGEWOOD,44 CONDO PARKING,4,3371,1038,,RP,"2120 GREENE AVENUE, P6",P6,11385,,1,1,,,,4,RP,"562,000",12/21/2020
4,RIDGEWOOD,44 CONDO PARKING,4,3378,1033,,RG,"1980 STARR STREET, PK-1",PK-1,11385,,1,1,,,2008,4,RG,0,12/10/2020
4,RIDGEWOOD,44 CONDO PARKING,4,3378,1040,,RG,"1980 STARR STREET, PK-8",PK-8,11385,,1,1,,,2008,4,RG,"629,000",10/1/2021
4,RIDGEWOOD,44 CONDO PARKING,4,3378,1047,,RG,"1980 STARR STREET, PK-15",PK-15,11385,,1,1,,,2008,4,RG,"623,800",7/1/2021
4,RIDGEWOOD,47 CONDO NON-BUSINESS STORAGE,4,3378,1078,,RS,"1980 STARR STREET, S14",S14,11385,,1,1,,,2008,4,RS,"623,800",7/1/2021
4,RIDGEWOOD,47 CONDO NON-BUSINESS STORAGE,4,3378,1084,,RS,"1980 STARR STREET, S20",S20,11385,,1,1,,,2008,4,RS,0,12/10/2020
4,RIDGEWOOD,47 CONDO NON-BUSINESS STORAGE,4,3378,1087,,RS,"1980 STARR STREET, S23",S23,11385,,1,1,,,2008,4,RS,"629,000",10/1/2021
4,ROCKAWAY PARK,01 ONE FAMILY DWELLINGS,1,16157,73,,A6,3-13 BEACH 101 STREET,,11694,1,0,1,"2,025",540,1920,1,A6,"477,000",6/10/2021
4,ROCKAWAY PARK,01 ONE FAMILY DWELLINGS,1,16158,17,,A5,314 SEASIDE AVENUE,,11694,1,0,1,"1,800","1,332",2002,1,A5,0,5/7/2021
4,ROCKAWAY PARK,01 ONE FAMILY DWELLINGS,1,16199,23,,A2,414 BEACH 118 STREET,,11694,1,0,1,"4,400","1,060",1960,1,A2,0,4/21/2021
4,ROCKAWAY PARK,01 ONE FAMILY DWELLINGS,1,16204,54,,A1,430 BEACH 123 STREET,,11694,1,0,1,"4,000","2,280",1929,1,A1,"925,000",10/20/2021
4,ROCKAWAY PARK,01 ONE FAMILY DWELLINGS,1,16205,29,,A1,427 BEACH 123RD STREET,,11694,1,0,1,"2,650","1,192",1930,1,A1,"756,000",12/10/2020
4,ROCKAWAY PARK,01 ONE FAMILY DWELLINGS,1,16212,246,,A9,214D BEACH 117 STREET,,11694,1,0,1,630,824,1905,1,A9,"430,000",3/16/2021
4,ROCKAWAY PARK,01 ONE FAMILY DWELLINGS,1,16214,10,,A5,255 BEACH 118TH STREET,,11694,1,0,1,"1,440","1,485",1955,1,A5,"520,000",4/30/2021
4,ROCKAWAY PARK,01 ONE FAMILY DWELLINGS,1,16218,10,,A1,249 BEACH 122ND STREET,,11694,1,0,1,"3,000","1,404",1930,1,A1,0,3/22/2021
4,ROCKAWAY PARK,01 ONE FAMILY DWELLINGS,1,16231,77,,A1,176 BEACH 122ND STREET,,11694,1,0,1,"6,000","2,520",2007,1,A1,"1,450,000",8/10/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16154,2,,B2,98-12 ROCKAWAY BEACH BOULEVARD,,11694,2,0,2,"5,410","3,319",2002,1,B2,0,5/24/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16164,2,,B2,108-16 ROCKAWAY BEACH BLVD,,11694,2,0,2,"2,500","1,005",1920,1,B2,"550,000",8/3/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16171,11,,B2,98-20 SHORE FRONT PARKWAY,,11694,2,0,2,"2,793","2,700",2000,1,B2,"1,230,000",9/28/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16171,30,,B2,190 BEACH 99TH STREET,,11694,2,0,2,"2,150","2,685",2002,1,B2,0,7/20/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16171,53,,B2,165 BEACH 98 STREET,,11694,2,0,2,"3,150","2,346",1999,1,B2,"100,000",7/20/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16187,64,,B2,162 BEACH 115TH STREET,,11694,2,0,2,"2,364","2,430",2003,1,B2,"650,000",4/14/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16202,32,,B3,120-18 NEWPORT AVENUE,,11694,2,0,2,"6,000","2,561",1920,1,B3,0,6/8/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16203,30,,B1,403 BEACH 121 STREET,,11694,2,0,2,"6,000","4,096",1955,1,B1,"965,000",11/20/2020
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16205,1,,B1,464 BEACH 124TH STREET,,11694,2,0,2,"4,889","2,586",1950,1,B1,"1,075,000",12/7/2020
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16205,8,,B3,123-05 BEACH CHANNEL DR,,11694,2,0,2,"4,871","2,785",1910,1,B3,0,6/18/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16212,46,,B2,216 BEACH 117 STREET,,11694,2,0,2,"4,000","2,302",1905,1,B2,"730,000",10/1/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16212,46,,B2,216 BEACH 117TH STREET,,11694,2,0,2,"4,000","2,302",1905,1,B2,0,3/8/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16212,66,,B2,258 BEACH 117 STREET,,11694,2,0,2,"2,055","2,000",2002,1,B2,0,7/23/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16213,4,,B3,117-13 NEWPORT AVENUE,,11694,2,0,2,"4,000","2,730",1905,1,B3,"830,000",5/4/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16217,53,,B3,232 BEACH 122 STREET,,11694,2,0,2,"6,000","2,204",1940,1,B3,"1,250,000",10/21/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16219,1,,B1,123-19 NEWPORT AVENUE,,11694,2,0,2,"4,500","2,672",1960,1,B1,"995,000",8/13/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16227,28,,B2,157 BEACH 117TH STREET,,11694,2,0,2,"3,000","1,960",1955,1,B2,0,12/10/2020
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16228,16,,B1,181 BEACH 118 STREET,,11694,2,0,2,"3,200","3,762",1910,1,B1,"960,000",6/25/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16228,64,,B2,162 BEACH 119 STREET,,11694,2,0,2,"6,000","3,550",1929,1,B2,"960,000",11/17/2020
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16232,9,,B2,195 BEACH 122ND STREET,,11694,2,0,2,"3,000","2,066",1950,1,B2,"845,000",3/3/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16233,40,,B2,131 BEACH 123RD STREET,,11694,2,0,2,"3,300","3,780",1975,1,B2,10,2/19/2021
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS,1,16233,76,,B3,174 BEACH 124 STREET,,11694,2,0,2,"3,000","2,151",1925,1,B3,"450,000",8/31/2021
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,1,16156,84,,C0,227 BEACH 100 STREET,,11694,3,0,3,"3,190","3,552",2005,1,C0,"895,000",4/7/2021
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,1,16157,2,,C0,2-04 BEACH 102 STREET,,11694,3,0,3,"1,950","2,931",1988,1,C0,"885,000",5/3/2021
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,1,16157,95,,C0,2-09 BEACH 101 STREET,,11694,3,0,3,"2,600","3,240",2006,1,C0,"900,000",1/5/2021
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,1,16187,13,,C0,187 BEACH 114TH STREET,,11694,3,0,3,"4,000","2,496",1910,1,C0,"605,000",8/4/2021
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,1,16212,40,,C0,116-16 ROCKAWAY BEACH BLVD,,11694,3,0,3,"4,800","2,539",1905,1,C0,"650,000",11/11/2020
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,1,16218,56,,C0,242 BEACH 123RD STREET,,11694,3,0,3,"6,000","2,512",1930,1,C0,"1,150,000",1/15/2021
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,1,16227,56,,C0,148 BEACH 118 STREET,,11694,3,0,3,"4,000","2,075",1929,1,C0,"1,195,000",9/17/2021
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,1,16227,70,,C0,174 BEACH 118 STREET,,11694,3,0,3,"4,000","2,122",1905,1,C0,"929,000",12/16/2020
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS,1,16229,17,,C0,175 BEACH 119TH STREET,,11694,3,0,3,"4,000","4,644",1925,1,C0,"937,500",2/5/2021
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16174,1012,,R3,"101-20 SHORE FRONT PARKWAY, C",C,11694,1,,1,,,2003,1,R3,"590,000",11/17/2020
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16174,1015,,R3,"1-74 BEACH 102 STREET, C",C,11694,1,,1,,,2003,1,R3,0,3/23/2021
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16174,1015,,R3,"1-74 BEACH 102 STREET, C",C,11694,1,,1,,,2003,1,R3,"520,000",11/5/2020
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16179,1013,,R3,"108-04 SHORE FRONT PARKWAY, 2B",2B,11694,1,,1,,,2001,1,R3,"558,000",12/4/2020
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16179,1014,,R3,"108-04 SHORE FRONT PARKWAY, 3B",3B,11694,1,,1,,,2001,1,R3,"1,687,500",1/7/2021
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16179,1016,,R3,"108-06 SHORE FRONT PARKWAY, 1C",1C,11694,1,,1,,,2001,1,R3,"1,687,500",1/7/2021
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16179,1017,,R3,"108-06 SHORE FRONT PARKWAY, 2C",2C,11694,1,,1,,,2001,1,R3,"1,687,500",1/7/2021
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16179,1020,,R3,"108-08 SHORE FRONT PARKWAY, 1D",1D,11694,1,,1,,,2001,1,R3,"1,687,500",1/7/2021
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16219,1002,,R3,"208 BEACH 124TH STREET, 2",2,11694,1,,1,,,,1,R3,"400,000",12/29/2020
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16227,1001,,R3,"183 BEACH 117TH STREET, 1",1,11694,1,,1,,,,1,R3,"440,000",6/18/2021
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16227,1102,,R3,"181 BEACH 117 STREET, 2",2,11694,1,,1,,,,1,R3,0,8/10/2021
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16230,1001,,R3,"155 BEACH 120TH STREET, 1",1,11694,1,,1,,,1985,1,R3,"450,000",5/4/2021
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16230,1002,,R3,"155 BEACH 120 STREET, 2",2,11694,1,,1,,,1984,1,R3,"438,000",1/21/2021
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16230,1003,,R3,"155 BEACH 120TH STREET, 3",3,11694,1,,1,,,,1,R3,"490,000",6/4/2021
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16230,1004,,R3,"155 BEACH 120 STREET, 4",4,11694,1,,1,,,,1,R3,"515,000",8/6/2021
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS,1A,16230,1005,,R3,"155 BEACH 120 STREET, 5",5,11694,1,,1,,,,1,R3,"499,000",6/24/2021
4,ROCKAWAY PARK,05 TAX CLASS 1 VACANT LAND,1B,16187,24,,V0,167 BEACH 114 STREET,,11694,0,0,0,"2,000",0,,1,V0,"142,500",5/27/2021
4,ROCKAWAY PARK,05 TAX CLASS 1 VACANT LAND,1B,16187,25,,V0,165 BEACH 114 STREET,,11694,0,0,0,"2,000",0,,1,V0,"142,500",5/27/2021
4,ROCKAWAY PARK,06 TAX CLASS 1 - OTHER,1,16227,69,,G0,174A BEACH 118 STREET,,11694,0,0,0,"2,000",0,1940,1,G0,"929,000",12/16/2020
4,ROCKAWAY PARK,07 RENTALS - WALKUP APARTMENTS,2B,16155,12,,C9,224 BEACH 100 STREET,,11694,10,0,10,"5,000","2,700",1930,2,C9,"975,000",6/2/2021
4,ROCKAWAY PARK,07 RENTALS - WALKUP APARTMENTS,2,16173,28,,C9,191 BEACH 100TH STREET,,11694,16,0,16,"13,041","5,600",1929,2,C9,"240,000",10/4/2021
4,ROCKAWAY PARK,07 RENTALS - WALKUP APARTMENTS,2B,16181,29,,C9,169 BEACH 109 STREET,,11694,10,0,10,"8,000","3,750",1930,2,C9,0,6/15/2021
4,ROCKAWAY PARK,07 RENTALS - WALKUP APARTMENTS,2A,16181,35,,C2,157 BEACH 109 STREET,,11694,5,0,5,"4,060","2,008",1930,2,C2,"90,000",5/31/2021
4,ROCKAWAY PARK,07 RENTALS - WALKUP APARTMENTS,2A,16231,55,,C2,134 BEACH 122ND STREET,,11694,5,0,5,"8,000","2,922",1929,2,C2,"455,000",12/1/2020
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16226,62,,D4,"160 BEACH 117TH STREET, 5M",,11694,,,,,,1932,2,D4,"168,000",3/9/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16227,37,,D4,"117-12 OCEAN PROMENADE, 2L",,11694,,,,,,1963,2,D4,"259,000",10/5/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16227,37,,D4,"117-12 OCEAN PROMENADE, 7C",,11694,,,,,,1963,2,D4,0,5/6/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16227,37,,D4,"117-12 OCEAN PROMENADE, 7F",,11694,,,,,,1963,2,D4,"280,000",6/15/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16227,37,,D4,"11712 OCEAN PROMENADE, 5K",,11694,,,,,,1963,2,D4,"235,000",4/28/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16228,41,,D4,"129 BEACH 118 STREET, 6G",,11694,,,,,,1961,2,D4,"260,000",3/25/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16228,41,,D4,"129 BEACH 118, 4B",,11694,,,,,,1961,2,D4,"250,000",8/11/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16228,41,,D4,"129 BEACH 118TH ST, C6",,11694,,,,,,1961,2,D4,"285,000",9/14/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16228,41,,D4,"129 BEACH 118TH STREET, 1E",,11694,,,,,,1961,2,D4,"220,000",9/9/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16228,41,,D4,"129 BEACH 118TH STREET, 1J",,11694,,,,,,1961,2,D4,"159,000",1/29/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16228,41,,D4,"129 BEACH 118TH STREET, 4E",,11694,,,,,,1961,2,D4,"215,000",6/22/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16228,41,,D4,"129 BEACH 118TH STREET, 4F",,11694,,,,,,1961,2,D4,0,9/30/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16228,41,,D4,"129 BEACH 118TH STREET, 5E",,11694,,,,,,1961,2,D4,"225,000",6/3/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16230,39,,D4,"133 BEACH 120 STREET, 4D",,11694,,,,,,1959,2,D4,"50,000",6/10/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16230,39,,D4,"133 BEACH 120TH STREET, 5A",,11694,,,,,,1959,2,D4,"235,000",12/17/2020
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16230,39,,D4,"133 BEACH 120TH STREET, G1",,11694,,,,,,1959,2,D4,"180,000",4/20/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16230,44,,D4,"130 BEACH 121ST STREET, 3B",,11694,,,,,,1963,2,D4,"170,000",3/19/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16230,44,,D4,"130 BEACH 121ST STREET, 6B",,11694,,,,,,1963,2,D4,"199,000",4/27/2021
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16231,44,,D4,"121-16 OCEAN PROMENADE, 4H",,11694,,,,,,1954,2,D4,"450,000",12/10/2020
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16231,44,,D4,"121-16 OCEAN PROMENADE, 4L",,11694,,,,,,1954,2,D4,"268,000",12/21/2020
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,2,16231,44,,D4,"121-16 OCEAN PROMENADE, 6J",,11694,,,,,,1954,2,D4,"350,000",12/15/2020
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS,2,16173,1010,,R2,"100-10 SHORE FRONT PARKWAY, 19A",19A,11694,1,,1,,,2006,2,R2,"255,000",6/25/2021
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS,2,16173,1011,,R2,"100-10 SHORE FRONT PARKWAY, 19B",19B,11694,1,,1,,,2006,2,R2,0,10/5/2021
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS,2,16173,1013,,R2,"100-12 SHORE FRONT PARKWAY, 18A",18A,11694,1,,1,,,2006,2,R2,"558,000",8/16/2021
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS,2,16173,1014,,R2,"100-12 SHORE FRONT PARKWAY, 18B",18B,11694,1,,1,,,2006,2,R2,"580,000",5/26/2021
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS,2,16173,1023,,R2,"160 BEACH 101ST STREET, 16B",16B,11694,1,,1,,,2006,2,R2,"538,000",12/23/2020
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS,2,16173,1026,,R2,"163 BEACH 100TH STREET, 11B",11B,11694,1,,1,,,2006,2,R2,"515,000",8/11/2021
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS,2,16173,1031,,R2,"167 BEACH 100 STREET, 10A",10A,11694,1,,1,,,2006,2,R2,"580,000",8/5/2021
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS,2,16173,1037,,R2,"171 BEACH 100TH STREET, 9A",9A,11694,1,,1,,,,2,R2,"540,000",12/16/2020
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS,2,16173,1045,,R2,"175 BEACH 100TH STREET, 8C",8C,11694,1,,1,,,2006,2,R2,"765,000",3/1/2021
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS,2,16173,1055,,R2,"183 BEACH 100 STREET, 6A",6A,11694,1,,1,,,2006,2,R2,"570,000",3/12/2021
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS,2,16173,1058,,R2,"184 BEACH 101ST STREET, 2A",2A,11694,1,,1,,,2006,2,R2,"535,000",1/18/2021
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS,2,16174,1104,,R2,"101-06 SHORE FRONT PARKWAY, 24A",24A,11694,1,,1,,,2007,2,R2,"589,000",4/19/2021
