"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
5,WESTERLEIGH              ,01  ONE FAMILY DWELLINGS                    ,1,1519,30, ,A2,190 AUBURN AVENUE                        ,            ,10314, 1 , -   , 1 ," 7,000 "," 1,660 ",1970,1,A2," 540,000 ",4/14/2016
5,WESTERLEIGH              ,01  ONE FAMILY DWELLINGS                    ,1,1519,40, ,A1,176 AUBURN AVENUE                        ,            ,10314, 1 , -   , 1 ," 4,000 "," 2,482 ",1975,1,A1, -   ,6/15/2016
5,WESTERLEIGH              ,01  ONE FAMILY DWELLINGS                    ,1,1521,31, ,A1,249 HAWTHORNE AVENUE                     ,            ,10314, 1 , -   , 1 ," 4,000 "," 2,516 ",1970,1,A1, -   ,4/14/2016
5,WESTERLEIGH              ,01  ONE FAMILY DWELLINGS                    ,1,1524,64, ,A5,312 WOODBINE AVENUE                      ,            ,10314, 1 , -   , 1 ," 1,300 "," 1,800 ",1989,1,A5, -   ,9/16/2016
5,WESTERLEIGH              ,01  ONE FAMILY DWELLINGS                    ,1,1525,64, ,A3,250 CAMBRIDGE AVENUE                     ,            ,10314, 1 , -   , 1 ," 6,000 "," 3,079 ",1965,1,A3," 710,000 ",10/14/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,388,8, ,B2,81 VELTMAN AVENUE                        ,            ,10302, 2 , -   , 2 ," 2,940 "," 1,120 ",1965,1,B2," 415,000 ",4/28/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,389,1, ,S2,1378 FOREST AVENUE                       ,            ,10302, 2 , 1 , 3 ," 4,626 "," 3,038 ",1931,1,S2," 725,000 ",2/23/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,390,116, ,B9,11 ELDRIDGE AVENUE                       ,            ,10302, 2 , -   , 2 ," 2,350 "," 2,700 ",2003,1,B9, -   ,11/29/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,391,277, ,B2,54 LIVERMORE AVENUE                      ,            ,10302, 2 , -   , 2 ," 5,175 "," 2,784 ",1970,1,B2," 625,000 ",2/17/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,391,280, ,B2,62 LIVERMORE AVENUE                      ,            ,10302, 2 , -   , 2 ," 4,485 "," 2,984 ",1970,1,B2, -   ,8/2/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,391,300, ,B2,513 COLLEGE AVENUE                       ,            ,10314, 2 , -   , 2 ," 4,400 "," 2,760 ",1930,1,B2," 580,000 ",6/23/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,391,325, ,B2,31 MARIANNE STREET                       ,            ,10302, 2 , -   , 2 ," 4,840 "," 2,212 ",1940,1,B2," 650,000 ",9/14/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,398,21, ,B3,151 FISKE AVENUE                         ,            ,10314, 2 , -   , 2 ," 3,200 "," 1,632 ",1899,1,B3, -   ,6/2/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,400,8, ,B2,315 MAINE AVENUE                         ,            ,10314, 2 , -   , 2 ," 4,746 "," 2,336 ",1920,1,B2," 615,000 ",4/15/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,400,12, ,B2,325 MAINE AVENUE                         ,            ,10314, 2 , -   , 2 ," 4,620 "," 2,160 ",1920,1,B2," 635,000 ",1/8/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,406,12, ,B2,100 BIDWELL AVENUE                       ,            ,10314, 2 , -   , 2 ," 2,464 "," 1,976 ",1925,1,B2," 655,000 ",12/13/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,415,11, ,B2,414 MAINE AVENUE                         ,            ,10314, 2 , -   , 2 ," 3,600 "," 1,256 ",1955,1,B2, -   ,10/27/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,422,12, ,B2,211 WARDWELL AVENUE                      ,            ,10314, 2 , -   , 2 ," 3,000 "," 1,748 ",1920,1,B2," 550,000 ",8/25/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,429,9, ,B3,287 WARDWELL AVENUE                      ,            ,10314, 2 , -   , 2 ," 4,500 "," 1,208 ",1925,1,B3, -   ,5/23/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,431,9, ,B2,209 WILLARD AVENUE                       ,            ,10314, 2 , -   , 2 ," 3,150 "," 1,698 ",1920,1,B2," 546,400 ",7/14/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,452,7, ,B2,249 LIVERMORE AVENUE                     ,            ,10314, 2 , -   , 2 ," 3,400 "," 2,392 ",1925,1,B2," 221,699 ",4/1/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,452,7, ,B2,249 LIVERMORE AVENUE                     ,            ,10314, 2 , -   , 2 ," 3,400 "," 2,392 ",1925,1,B2, -   ,1/11/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,457,80, ,B2,62 MARKHAM PLACE                         ,            ,10314, 2 , -   , 2 ," 3,600 "," 1,680 ",1960,1,B2," 545,000 ",6/9/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,458,7, ,B2,11 SEWARD PLACE                          ,            ,10314, 2 , -   , 2 ," 3,395 "," 2,800 ",1998,1,B2, -   ,4/5/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,462,96, ,B3,79 BYRNE AVENUE                          ,            ,10314, 2 , -   , 2 ," 2,500 "," 1,224 ",1925,1,B3," 465,500 ",6/20/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,462,157, ,B2,76 BYRNE AVENUE                          ,            ,10314, 2 , -   , 2 ," 7,500 "," 1,671 ",2015,1,B2," 539,662 ",12/14/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,463,49, ,B2,23 HARVEY AVENUE                         ,            ,10314, 2 , -   , 2 ," 4,320 "," 2,260 ",1975,1,B2," 645,000 ",4/15/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,464,22, ,B2,445 LIVERMORE AVENUE                     ,            ,10314, 2 , -   , 2 ," 4,700 "," 1,950 ",1965,1,B2, -   ,12/6/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,466,27, ,B2,333-335 CHEVES AVENUE                    ,            ,10314, 2 , -   , 2 ," 3,800 "," 2,176 ",1920,1,B2," 700,000 ",7/19/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,468,4, ,B3,415 LIVERMORE AVENUE                     ,            ,10314, 2 , -   , 2 ," 6,000 "," 2,286 ",1925,1,B3," 565,000 ",12/20/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,468,40, ,B1,80 HARVEY AVENUE                         ,            ,10314, 2 , -   , 2 ," 4,000 "," 2,452 ",1970,1,B1," 575,000 ",8/17/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,474,7, ,B2,2309 VICTORY BOULEVARD                   ,            ,10314, 2 , -   , 2 ," 5,852 "," 3,200 ",1986,1,B2," 615,000 ",2/12/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,477,42, ,B2,323 STEWART AVENUE                       ,            ,10314, 2 , -   , 2 ," 4,000 ", 988 ,2015,1,B2," 845,147 ",10/27/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,477,44, ,B2,319 STEWART AVENUE                       ,            ,10314, 2 , -   , 2 ," 4,000 ", -   ,2015,1,B2," 875,695 ",10/7/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,477,71, ,B1,224 BRYSON AVENUE                        ,            ,10314, 2 , -   , 2 ," 6,000 "," 1,904 ",1955,1,B1, 10 ,8/3/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,478,1, ,B3,275 CASWELL AVENUE                       ,            ,10314, 2 , -   , 2 ," 7,200 "," 1,315 ",1955,1,B3," 350,000 ",5/2/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,479,35, ,B2,317 COLLFIELD AVENUE                     ,            ,10314, 2 , -   , 2 ," 4,000 "," 2,080 ",1955,1,B2, -   ,11/15/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,480,72, ,B2,360 COLLFIELD AVENUE                     ,            ,10314, 2 , -   , 2 ," 8,000 "," 1,999 ",1955,1,B2," 559,000 ",6/3/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,481,4, ,B2,2405 VICTORY BOULEVARD                   ,            ,10314, 2 , -   , 2 ," 4,000 "," 2,075 ",1975,1,B2," 550,000 ",7/13/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1435,75, ,B2,63 WILLOWBROOK ROAD                      ,            ,10302, 2 , -   , 2 ," 7,242 "," 1,806 ",1925,1,B2," 242,500 ",12/23/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1435,79, ,B2,55 WILLOWBROOK ROAD                      ,            ,10302, 2 , -   , 2 ," 6,300 "," 1,806 ",1925,1,B2," 242,500 ",12/23/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1435,198, ,B2,90 GALLOWAY AVENUE                       ,            ,10302, 2 , -   , 2 ," 4,520 "," 2,586 ",1970,1,B2," 354,535 ",2/9/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1438,15, ,B3,20 ARNPRIOR STREET                       ,            ,10302, 2 , -   , 2 ," 4,000 "," 1,883 ",1930,1,B3, -   ,2/4/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1438,26, ,B2,49 WILLOWBROOK ROAD                      ,            ,10302, 2 , -   , 2 ," 4,200 "," 2,912 ",1965,1,B2, -   ,2/12/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1438,26, ,B2,49 WILLOWBROOK ROAD                      ,            ,10302, 2 , -   , 2 ," 4,200 "," 2,912 ",1965,1,B2, -   ,2/12/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1440,68, ,B2,36 BRYSON AVENUE                         ,            ,10302, 2 , -   , 2 ," 4,085 "," 1,568 ",1950,1,B2, -   ,11/14/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1455,12, ,B2,93 GLASCOE AVENUE                        ,            ,10314, 2 , -   , 2 ," 4,120 "," 2,000 ",1980,1,B2," 740,000 ",10/19/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1474,1, ,B1,188 COLLFIELD AVENUE                     ,            ,10302, 2 , -   , 2 ," 5,350 "," 1,910 ",1960,1,B1, -   ,1/11/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1478,200, ,B2,103 VEDDER AVENUE                        ,            ,10302, 2 , -   , 2 ," 4,704 "," 2,128 ",1965,1,B2," 650,000 ",9/22/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1478,204, ,B2,97 VEDDER AVENUE                         ,            ,10302, 2 , -   , 2 ," 5,292 "," 2,128 ",1965,1,B2," 510,000 ",3/7/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1478,344, ,B2,47 WILLOWBROOK COURT                     ,            ,10302, 2 , -   , 2 ," 4,640 "," 3,050 ",1973,1,B2," 621,000 ",2/25/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1483,24, ,B2,51 JAFFE STREET                          ,            ,10314, 2 , -   , 2 ," 4,800 "," 2,268 ",1920,1,B2," 243,500 ",11/3/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1483,24, ,B2,51 JAFFE STREET                          ,            ,10314, 2 , -   , 2 ," 4,800 "," 2,268 ",1920,1,B2, -   ,11/3/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1483,38, ,B2,127 LEVIT AVENUE                         ,            ,10314, 2 , -   , 2 ," 5,150 "," 2,268 ",1970,1,B2," 690,000 ",12/20/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1484,1, ,B2,104 LEVIT AVENUE                         ,            ,10314, 2 , -   , 2 ," 5,000 "," 2,240 ",1970,1,B2," 650,000 ",12/7/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1485,132, ,B2,23 EAGLE ROAD                            ,            ,10314, 2 , -   , 2 ," 4,200 "," 1,344 ",1970,1,B2," 585,000 ",11/22/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1501,276, ,B2,41 CAMBRIDGE AVENUE                      ,            ,10314, 2 , -   , 2 ," 4,680 "," 2,340 ",1970,1,B2," 660,000 ",1/4/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1501,306, ,B2,120 WOODBINE AVENUE                      ,            ,10314, 2 , -   , 2 ," 4,120 "," 2,340 ",1970,1,B2," 509,000 ",1/27/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1501,324, ,B2,158 WOODBINE AVENUE                      ,            ,10314, 2 , -   , 2 ," 4,100 "," 2,340 ",1970,1,B2," 50,000 ",11/1/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1504,19, ,B2,189 AUBURN AVENUE                        ,            ,10314, 2 , -   , 2 ," 6,000 "," 4,715 ",1950,1,B2," 820,000 ",2/17/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1504,25, ,B2,165 HAWTHORNE AVENUE                     ,            ,10314, 2 , -   , 2 ," 7,420 "," 2,002 ",1970,1,B2, -   ,2/22/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1504,138, ,B2,376 CASWELL AVENUE                       ,            ,10314, 2 , -   , 2 ," 4,000 "," 2,648 ",1970,1,B2," 725,000 ",12/13/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1504,160, ,B2,330 CASWELL AVENUE                       ,            ,10314, 2 , -   , 2 ," 6,080 "," 2,780 ",1970,1,B2, -   ,6/13/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1504,162, ,B2,326 CASWELL AVENUE                       ,            ,10314, 2 , -   , 2 ," 5,760 "," 2,700 ",1970,1,B2," 168,750 ",6/8/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1508,170, ,B2,33 TREMONT AVENUE                        ,            ,10314, 2 , -   , 2 ," 4,800 "," 2,464 ",1965,1,B2," 712,500 ",3/8/2016
5,WESTERLEIGH              ,02  TWO FAMILY DWELLINGS                    ,1,1520,20, ,B2,21 MONTAUK PLACE                         ,            ,10314, 2 , -   , 2 ," 4,800 "," 2,120 ",1965,1,B2, -   ,2/2/2016
5,WESTERLEIGH              ,03  THREE FAMILY DWELLINGS                  ,1,476,1, ,C0,221 CASWELL AVENUE                       ,            ,10314, 3 , -   , 3 ," 6,840 "," 2,691 ",1925,1,C0, -   ,5/24/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,  ,1478,1001, ,  ,110 WILLOWBROOK ROAD                     ,            ,10302, -   , -   , -   , -   , -   ,0,1,R3," 534,581 ",7/21/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,  ,1478,1004, ,  ,114 WILLOWBROOK ROAD                     ,            ,10302, -   , -   , -   , -   , -   ,0,1,R3," 534,581 ",9/22/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1485,1012, ,R3,17B YAFA COURT                           ,17B         ,10314, 1 , -   , 1 , -   , -   ,1988,1,R3," 350,000 ",12/30/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1010, ,R3,450 CASWELL AVENUE                       ,1,10314, 1 , -   , 1 , -   , -   ,1977,1,R3," 299,000 ",12/14/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1034, ,R3,434 CASWELL AVENUE                       ,2,10314, 1 , -   , 1 , -   , -   ,1977,1,R3," 305,000 ",7/26/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1041, ,R3,432 CASWELL AVENUE                       ,1,10314, 1 , -   , 1 , -   , -   ,1977,1,R3," 302,500 ",2/5/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1075, ,R3,441 WILLOW ROAD EAST                     ,1,10314, 1 , -   , 1 , -   , -   ,1977,1,R3," 322,000 ",6/2/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1107, ,R3,459 WILLOW ROAD EAST                     ,2,10314, 1 , -   , 1 , -   , -   ,1977,1,R3," 305,000 ",12/22/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1120, ,R3,485 WILLOW ROAD EAST                     ,            ,10314, 1 , -   , 1 , -   , -   ,1977,1,R3," 295,000 ",6/20/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1127, ,R3,481 WILLOW ROAD EAST                     ,2,10314, 1 , -   , 1 , -   , -   ,1977,1,R3," 37,000 ",2/9/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1136, ,R3,499 WILLOW ROAD EAST                     ,2,10314, 1 , -   , 1 , -   , -   ,1978,1,R3," 299,000 ",2/3/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1138, ,R3,495 WILLOW ROAD EAST                     ,2,10314, 1 , -   , 1 , -   , -   ,1978,1,R3," 319,000 ",11/21/2016
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1157, ,R3,537 WILLOW ROAD EAST                     ,1,10314, 1 , -   , 1 , -   , -   ,1978,1,R3," 324,379 ",4/29/2016
5,WESTERLEIGH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,391,282, ,V0,LIVERMORE AVENUE                         ,            ,10302, -   , -   , -   ," 4,190 ", -   ,0,1,V0," 300,000 ",5/19/2016
5,WESTERLEIGH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,458,120, ,V0,MARBLE STREET                            ,            ,0, -   , -   , -   , 650 , -   ,0,1,V0, -   ,3/1/2016
5,WESTERLEIGH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,475,97, ,V0,CRYSTAL AVENUE                           ,            ,0, -   , -   , -   ," 4,000 ", -   ,0,1,V0, -   ,4/18/2016
5,WESTERLEIGH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,480,39, ,V0,CASWELL AVENUE                           ,            ,10314, -   , -   , -   ," 3,500 ", -   ,0,1,V0, -   ,1/27/2016
5,WESTERLEIGH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,1524,22, ,V0,CAMBRIDGE AVENUE                         ,            ,0, -   , -   , -   ," 4,000 ", -   ,0,1,V0, -   ,7/6/2016
5,WESTERLEIGH              ,06  TAX CLASS 1 - OTHER                     ,1,422,9, ,G0,217 WARDWELL AVENUE                      ,            ,10314, -   , -   , -   ," 3,000 ", -   ,1950,1,G0, -   ,8/25/2016
5,WESTERLEIGH              ,07  RENTALS - WALKUP APARTMENTS             ,2A,1435,62, ,C4,1578 FOREST AVENUE                       ,            ,10302, 4 , 1 , 5 ," 1,820 "," 3,480 ",1931,2,C4, -   ,11/7/2016
5,WESTERLEIGH              ,14  RENTALS - 4-10 UNIT                     ,2A,390,10, ,S9,1396 FOREST AVENUE                       ,            ,10302, 2 , 2 , 4 ," 3,354 "," 3,320 ",1931,2,S9," 1,800,000 ",11/10/2016
5,WESTERLEIGH              ,21  OFFICE BUILDINGS                        ,4,476,52, ,O1,201 BRYSON AVENUE                        ,            ,10314, -   , 1 , 1 ," 6,540 "," 2,845 ",1955,4,O7," 800,000 ",11/18/2016
5,WESTERLEIGH              ,22  STORE BUILDINGS                         ,4,386,26, ,K4,1324 FOREST AVENUE                       ,            ,10302, 1 , 1 , 2 ," 4,750 "," 2,915 ",1931,4,K4," 724,000 ",3/23/2016
5,WESTERLEIGH              ,22  STORE BUILDINGS                         ,4,390,9, ,K2,1400 FOREST AVENUE                       ,            ,10302, -   , 2 , 2 ," 2,260 "," 2,200 ",1931,4,K2, -   ,11/10/2016
5,WESTERLEIGH              ,22  STORE BUILDINGS                         ,4,1435,63, ,K4,1576 FOREST AVENUE                       ,            ,10302, 1 , 1 , 2 ," 1,820 "," 2,541 ",1931,4,K4, -   ,11/7/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,729,28, ,A2,92 MANN AVENUE                           ,            ,10314, 1 , -   , 1 ," 4,000 ", 940 ,1955,1,A2," 449,900 ",7/21/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,730,24, ,A2,134 BYRNE AVENUE                         ,            ,10314, 1 , -   , 1 ," 4,000 ", 990 ,1955,1,A2," 569,000 ",10/28/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,732,64, ,A2,221 BYRNE AVENUE                         ,            ,10314, 1 , -   , 1 ," 4,100 "," 1,092 ",1955,1,A2, -   ,2/11/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,733,1, ,A2,141 KELL AVENUE                          ,            ,10314, 1 , -   , 1 ," 8,700 "," 1,642 ",1960,1,A2," 800,000 ",10/21/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,733,33, ,A2,254 BYRNE AVENUE                         ,            ,10314, 1 , -   , 1 ," 4,242 "," 1,040 ",1955,1,A2," 490,000 ",10/21/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,734,45, ,A1,253 PURDY AVENUE                         ,            ,10314, 1 , -   , 1 ," 4,000 "," 1,764 ",1950,1,A1, -   ,10/31/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,734,75, ,A2,453 INGRAM AVENUE                        ,            ,10314, 1 , -   , 1 ," 4,000 ", 960 ,1950,1,A2," 380,000 ",1/21/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,734,162, ,A5,483 INGRAM AVENUE                        ,            ,10314, 1 , -   , 1 ," 2,500 "," 1,960 ",2011,1,A5," 550,000 ",10/14/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,735,21, ,A5,486 INGRAM AVENUE                        ,            ,10314, 1 , -   , 1 ," 2,470 "," 1,440 ",1970,1,A5," 650,000 ",9/8/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,735,21, ,A5,486 INGRAM AVENUE                        ,            ,10314, 1 , -   , 1 ," 2,470 "," 1,440 ",1970,1,A5, -   ,9/8/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,735,126, ,A9,61 CARMEL AVENUE                         ,            ,10314, 1 , -   , 1 ," 2,755 "," 1,332 ",1970,1,A9," 495,000 ",8/22/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,735,164, ,A2,22 CARMEL AVENUE                         ,            ,10314, 1 , -   , 1 ," 4,800 ", 840 ,1950,1,A1," 712,673 ",9/22/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,735,164, ,A2,22 CARMEL AVENUE                         ,            ,10314, 1 , -   , 1 ," 4,800 ", 840 ,1950,1,A2," 252,500 ",2/11/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,737,29, ,A2,184 KELL AVENUE                          ,            ,10314, 1 , -   , 1 ," 5,000 ", 888 ,1960,1,A2, -   ,12/28/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,737,61, ,A9,551 INGRAM AVENUE                        ,            ,10314, 1 , -   , 1 ," 2,700 "," 1,120 ",1965,1,A9," 530,000 ",8/26/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,740,3, ,A1,2268 VICTORY BOULEVARD                   ,            ,10314, 1 , -   , 1 ," 2,254 "," 1,768 ",1978,1,A1," 385,000 ",3/8/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,740,17, ,A2,22 SHERADEN AVENUE                       ,            ,10314, 1 , -   , 1 ," 4,000 "," 1,150 ",1960,1,A2," 425,500 ",2/2/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,740,27, ,A2,42 SHERADEN AVENUE                       ,            ,10314, 1 , -   , 1 ," 4,000 "," 1,961 ",1960,1,A2," 370,000 ",6/7/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,742,24, ,A9,38 MARTIN AVENUE                         ,            ,10314, 1 , -   , 1 ," 3,083 "," 2,268 ",1960,1,A9, -   ,7/29/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,743,20, ,A2,98 SHERADEN AVENUE                       ,            ,10314, 1 , -   , 1 ," 4,000 "," 1,778 ",1960,1,A2," 640,000 ",11/29/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,743,71, ,A5,67 ARDMORE AVENUE                        ,            ,10314, 1 , -   , 1 ," 2,600 "," 1,050 ",1960,1,A5," 415,000 ",6/9/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,745,29, ,A2,114 MARTIN AVENUE                        ,            ,10314, 1 , -   , 1 ," 4,000 "," 2,112 ",1950,1,A2," 505,000 ",3/7/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,745,31, ,A5,116 MARTIN AVENUE                        ,            ,10314, 1 , -   , 1 ," 2,000 "," 1,600 ",2007,1,A5," 485,369 ",9/19/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,745,54, ,A2,599 WOOLLEY AVENUE                       ,            ,10314, 1 , -   , 1 ," 4,000 "," 1,824 ",1950,1,A2," 390,000 ",5/26/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,745,66, ,A2,575 WOOLLEY AVENUE                       ,            ,10314, 1 , -   , 1 ," 4,000 "," 1,032 ",1950,1,A2, 10 ,7/7/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,746,39, ,A2,27 CRAFTON AVENUE                        ,            ,10314, 1 , -   , 1 ," 4,000 ", 934 ,1930,1,A2, -   ,7/6/2016
5,WILLOWBROOK              ,01  ONE FAMILY DWELLINGS                    ,1,748,12, ,A1,572 WOOLLEY AVENUE                       ,            ,10314, 1 , -   , 1 ," 4,000 "," 1,104 ",1950,1,A1," 455,000 ",5/4/2016
