"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5067,19, ,B3,4438 CARPENTER AVENUE                    ,            ,10470, 2 , -   , 2 ," 2,500 "," 1,789 ",1920,1,B3, -   ,4/29/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5070,30, ,B3,712 EAST 239 STREET                      ,            ,10466, 2 , -   , 2 ," 2,450 "," 2,072 ",1925,1,B3, -   ,4/4/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5070,38, ,B1,4437 FURMAN AVENUE                       ,            ,10466, 2 , -   , 2 ," 2,280 "," 2,056 ",1925,1,B1, -   ,8/12/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5071,21, ,B2,4442 FURMAN AVENUE                       ,            ,10466, 2 , -   , 2 ," 2,375 "," 1,462 ",1925,1,B2, -   ,5/23/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5071,27, ,B1,728 EAST 239 STREET                      ,            ,10466, 2 , -   , 2 ," 2,431 "," 2,048 ",1901,1,B1," 405,600 ",10/18/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5071,41, ,B3,4445 BYRON AVENUE                        ,            ,10466, 2 , -   , 2 ," 1,656 "," 1,636 ",1940,1,B3," 540,000 ",7/29/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5075,47, ,B1,4568 BRONX BOULEVARD                     ,            ,10470, 2 , -   , 2 ," 3,800 "," 1,846 ",1901,1,B1," 450,000 ",7/1/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5075,50, ,B1,4572 BRONX BOULEVARD                     ,            ,10470, 2 , -   , 2 ," 2,090 "," 1,522 ",1950,1,B1," 287,500 ",5/12/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5075,73, ,B3,4553 CARPENTER AVENUE                    ,            ,10470, 2 , -   , 2 ," 2,500 "," 1,768 ",1925,1,B3, -   ,2/26/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5076,5, ,B1,639 EAST 239 STREET                      ,            ,10470, 2 , -   , 2 ," 1,800 "," 1,912 ",1960,1,B1, -   ,10/6/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5081,32, ,B1,4538 RICHARDSON AVENUE                   ,            ,10470, 2 , -   , 2 ," 5,001 "," 4,928 ",2000,1,B1, -   ,12/30/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5081,44, ,B3,4558 RICHARDSON AVENUE                   ,            ,10470, 2 , -   , 2 ," 4,994 "," 2,904 ",1910,1,B3," 580,000 ",2/29/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5084,54, ,B3,4575 FURMAN AVENUE                       ,            ,10470, 2 , -   , 2 ," 2,602 "," 1,336 ",1905,1,B3," 145,000 ",2/25/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5094,19, ,B2,4430 EDSON AVENUE                        ,            ,10466, 2 , -   , 2 ," 2,185 "," 2,160 ",1930,1,B2," 440,000 ",9/30/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5095,71, ,B2,2011 NEREID AVENUE                       ,            ,10466, 2 , -   , 2 ," 3,200 "," 2,336 ",1930,1,B2," 438,000 ",11/8/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5096,6, ,B2,2055 NEREID AVENUE                       ,            ,10466, 2 , -   , 2 ," 3,754 "," 2,770 ",1930,1,B2, -   ,5/3/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5098,21, ,B3,4436 HILL AVENUE                         ,            ,10466, 2 , -   , 2 ," 3,090 "," 1,341 ",1920,1,B3, -   ,8/10/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5098,27, ,B3,4450 HILL AVENUE                         ,            ,10466, 2 , -   , 2 ," 3,649 "," 2,487 ",1910,1,B3, -   ,9/6/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5099,20, ,B1,4438 MONTICELLO AVENUE                   ,            ,10466, 2 , -   , 2 ," 2,517 "," 3,069 ",2003,1,B1," 565,000 ",5/6/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5100,5, ,B1,2151 NEREID AVENUE                       ,            ,10466, 2 , -   , 2 ," 1,589 "," 2,650 ",1950,1,B1," 440,000 ",1/28/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5102,21, ,B3,4735 BRONX BOULEVARD                     ,            ,10470, 2 , -   , 2 ," 4,750 "," 3,305 ",1899,1,B3," 435,000 ",1/13/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5103,50, ,B2,606 EAST 242 STREET                      ,            ,10470, 2 , -   , 2 ," 3,325 "," 4,479 ",2005,1,B2," 80,000 ",11/4/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5106,80, ,B1,4729 RICHARDSON AVENUE                   ,            ,10470, 2 , -   , 2 ," 2,500 "," 2,232 ",1925,1,B1," 572,000 ",5/31/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5107,61, ,B2,4716 RICHARDSON AVENUE                   ,            ,10470, 2 , -   , 2 ," 5,000 "," 1,745 ",1915,1,B2," 370,000 ",5/19/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5108,14, ,B3,4810 ROBERTSON STREET                    ,            ,10470, 2 , -   , 2 ," 3,325 "," 1,789 ",1925,1,B3, -   ,9/10/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5108,18, ,B1,4816 ROBERTSON STREET                    ,            ,10470, 2 , -   , 2 ," 1,942 "," 1,728 ",1960,1,B1," 483,600 ",6/10/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5110,24, ,B1,659 EAST 243 STREET                      ,            ,10470, 2 , -   , 2 ," 2,660 "," 2,142 ",1930,1,B1," 410,000 ",8/10/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5113,18, ,B1,711 ST OUEN STREET                       ,            ,10470, 2 , -   , 2 ," 2,195 "," 1,720 ",1960,1,B1," 405,000 ",5/23/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5115,41, ,B2,720 EAST 243 STREET                      ,            ,10470, 2 , -   , 2 ," 3,555 "," 2,484 ",1920,1,B2," 665,000 ",10/6/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5116,25, ,S2,4850 WHITE PLAINS ROAD                   ,            ,10470, 2 , 1 , 3 ," 1,975 "," 2,000 ",1931,1,S2," 50,000 ",4/11/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5118,135, ,B3,835 PENFIELD STREET                      ,            ,10470, 2 , -   , 2 ," 2,600 "," 1,192 ",1925,1,B3," 228,000 ",1/21/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5119,29, ,B9,4810 MURDOCK AVENUE                      ,            ,10470, 2 , -   , 2 ," 5,655 "," 3,507 ",1925,1,B9," 250,000 ",7/14/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5119,88, ,B3,4820 BARNES AVE                          ,            ,10470, 2 , -   , 2 ," 11,440 "," 3,892 ",1925,1,B3," 700,000 ",5/19/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5120,8, ,B3,921 EAST 241ST STREET                    ,            ,10466, 2 , -   , 2 ," 4,000 "," 2,349 ",1930,1,B3," 450,000 ",8/18/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5121,1, ,B1,4601 MURDOCK AVE                         ,            ,10466, 2 , -   , 2 ," 4,155 "," 3,060 ",1930,1,B1," 540,000 ",10/14/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5123,10, ,B3,4526 HILL AVENUE                         ,            ,10466, 2 , -   , 2 ," 2,625 "," 1,408 ",1920,1,B3," 319,410 ",11/7/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5123,10, ,B3,4526 HILL AVENUE                         ,            ,10466, 2 , -   , 2 ," 2,625 "," 1,408 ",1920,1,B3, 500 ,7/6/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5123,16, ,B2,908 CRANFORD AVENUE                      ,            ,10466, 2 , -   , 2 ," 2,500 "," 1,504 ",1925,1,B2," 475,000 ",1/13/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5123,20, ,B1,916 CRANFORD AVENUE                      ,            ,10466, 2 , -   , 2 ," 2,500 "," 3,159 ",2006,1,B1," 545,000 ",6/24/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5123,29, ,B2,4511 MONTICELLO AVENUE                   ,            ,10466, 2 , -   , 2 ," 5,670 "," 1,306 ",1920,1,B2," 525,000 ",1/8/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5124,1, ,B3,1001 EAST 241 STREET                     ,            ,10466, 2 , -   , 2 ," 3,500 "," 2,071 ",1920,1,B3," 579,000 ",2/29/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5124,11, ,B2,4524 MONTICELLO                          ,            ,10466, 2 , -   , 2 ," 2,118 "," 1,532 ",1920,1,B2," 453,625 ",9/27/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5124,25, ,B2,4525 SETON AVENUE                        ,            ,10466, 2 , -   , 2 ," 2,625 "," 1,280 ",1920,1,B2," 200,000 ",6/27/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5124,34, ,B2,1011 EAST 241 STREET                     ,            ,10466, 2 , -   , 2 ," 3,500 "," 1,478 ",1920,1,B2," 499,000 ",9/20/2016
2,WAKEFIELD                ,02  TWO FAMILY DWELLINGS                    ,1,5127,7, ,B3,4618 HILL AVENUE                         ,            ,10466, 2 , -   , 2 ," 3,570 "," 1,344 ",1925,1,B3," 160,000 ",4/15/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,4995,120, ,C0,661 EAST 234TH STREET                    ,            ,10466, 3 , -   , 3 ," 2,175 "," 4,560 ",2006,1,C0," 433,859 ",6/6/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5005,51, ,C0,4210 BRONXWOOD AVENUE                    ,            ,10466, 3 , -   , 3 ," 2,560 "," 2,692 ",1930,1,C0," 310,000 ",6/1/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5008,62, ,C0,4158 GUNTHER AVENUE                      ,            ,10466, 3 , -   , 3 ," 2,521 "," 2,255 ",1925,1,C0," 480,000 ",3/31/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5016,62, ,C0,4120 EDSON AVENUE                        ,            ,10466, 3 , -   , 3 ," 2,500 "," 3,300 ",1960,1,C0, -   ,7/25/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5022,81, ,C0,4111 MURDOCK AVENUE                      ,            ,10466, 3 , -   , 3 ," 5,000 "," 3,261 ",1920,1,C0," 500,000 ",7/28/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5030,38, ,C0,4228 HILL AVENUE                         ,            ,10466, 3 , -   , 3 ," 7,125 "," 2,920 ",1935,1,C0, -   ,11/22/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5067,47, ,C0,4449 MATILDA AVENUE                      ,            ,10470, 3 , -   , 3 ," 5,002 "," 4,074 ",1920,1,C0, -   ,12/22/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5068,18, ,C0,4434 MATILDA AVENUE                      ,            ,10470, 3 , -   , 3 ," 2,500 "," 3,920 ",1899,1,C0," 403,750 ",11/4/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5074,1, ,C0,4501 BRONX BLVD                          ,            ,10470, 3 , -   , 3 ," 2,220 "," 4,235 ",1993,1,C0," 519,000 ",10/7/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5076,47, ,C0,4576 CARPENTER AVENUE                    ,            ,10470, 3 , -   , 3 ," 2,001 "," 3,000 ",1993,1,C0, -   ,7/13/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5077,15, ,C0,4625 BRONX BOULEVARD                     ,            ,10470, 3 , -   , 3 ," 2,803 "," 2,860 ",1964,1,C0, -   ,12/10/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5077,29, ,C0,4649 BRONX BOULEVARD                     ,            ,10470, 3 , -   , 3 ," 1,710 "," 1,890 ",1965,1,C0," 384,000 ",4/26/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5082,17, ,C0,4626 MATILDA AVENUE                      ,            ,10470, 3 , -   , 3 ," 2,500 "," 2,760 ",1915,1,C0," 545,000 ",5/6/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5084,1, ,C0,713 EAST 239TH STREET                    ,            ,10466, 3 , -   , 3 ," 4,144 "," 4,100 ",1910,1,C0, 10 ,2/17/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5087,12, ,C0,4629 FURMAN AVENUE                       ,            ,10470, 3 , -   , 3 ," 2,310 "," 3,135 ",1920,1,C0," 350,000 ",10/26/2016
2,WAKEFIELD                ,03  THREE FAMILY DWELLINGS                  ,1,5094,8, ,C0,1951 NEREID AVENUE                       ,            ,10466, 3 , -   , 3 ," 1,675 "," 3,432 ",1965,1,C0, -   ,3/4/2016
2,WAKEFIELD                ,05  TAX CLASS 1 VACANT LAND                 ,1B,5017,7, ,V0,4220 ELY AVENUE                          ,            ,10466, -   , -   , -   ," 2,375 ", -   ,0,1,V0, -   ,8/13/2016
2,WAKEFIELD                ,05  TAX CLASS 1 VACANT LAND                 ,1B,5020,77, ,V0,4137 DEREIMER AVE                        ,            ,10466, -   , -   , -   ," 2,375 ", -   ,0,1,V0," 190,000 ",6/2/2016
2,WAKEFIELD                ,05  TAX CLASS 1 VACANT LAND                 ,1B,5022,9, ,V0,4122 WILDER AVE                          ,            ,10466, -   , -   , -   ," 2,375 ", -   ,0,1,V0, -   ,2/26/2016
2,WAKEFIELD                ,05  TAX CLASS 1 VACANT LAND                 ,1B,5027,69, ,V0,4164 HILL AVENUE                         ,            ,10466, -   , -   , -   ," 2,375 ", -   ,0,1,V0, -   ,10/18/2016
2,WAKEFIELD                ,05  TAX CLASS 1 VACANT LAND                 ,1B,5098,20, ,V0,4432 HILL AVENUE                         ,            ,10466, -   , -   , -   ," 2,477 ", -   ,0,1,V0," 360,000 ",8/10/2016
2,WAKEFIELD                ,06  TAX CLASS 1 - OTHER                     ,1,5071,20, ,G0,4440 FURMAN AVENUE                       ,            ,10466, -   , -   , -   ," 2,435 ", -   ,1950,1,G0," 280,000 ",5/23/2016
2,WAKEFIELD                ,06  TAX CLASS 1 - OTHER                     ,1,5082,18, ,G0,4628 MATILDA AVENUE                      ,            ,10470, -   , -   , -   ," 2,500 ", -   ,1930,1,G0, -   ,5/6/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2,4994,23, ,C7,655 EAST 233 STREET                      ,            ,10466, 60 , 3 , 63 ," 17,175 "," 60,200 ",1928,2,C7," 10,600,000 ",1/27/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2,4994,80, ,C1,686 EAST 234 STREET                      ,            ,10466, 64 , -   , 64 ," 14,250 "," 46,530 ",1926,2,C1," 9,150,000 ",5/3/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4995,9, ,C2,683 EAST 234TH STREET                    ,            ,10466, 6 , -   , 6 ," 3,804 "," 3,552 ",1930,2,C2, -   ,2/25/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2A,5037,40, ,C3,4324 CARPENTER AVENUE                    ,            ,10466, 4 , -   , 4 ," 3,000 "," 3,110 ",1930,2,C3," 493,851 ",4/20/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2A,5037,40, ,C3,4324 CARPENTER AVENUE                    ,            ,10466, 4 , -   , 4 ," 3,000 "," 3,110 ",1930,2,C3," 545,000 ",4/20/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2A,5048,8, ,C2,4381 BARNES AVENUE                       ,            ,10466, 6 , -   , 6 ," 5,000 "," 3,264 ",1931,2,C2," 726,000 ",12/29/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2A,5068,40, ,C2,4459 RICHARDSON AVENUE                   ,            ,10470, 5 , -   , 5 ," 5,000 "," 4,620 ",1931,2,C2," 600,000 ",4/19/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2A,5070,22, ,C3,4450 WHITE PLAINS ROAD                   ,            ,10470, 4 , -   , 4 ," 1,935 "," 2,280 ",1931,2,C3," 429,000 ",2/10/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2A,5075,76, ,C3,4547 CARPENTER AVENUE                    ,            ,10470, 4 , -   , 4 ," 2,500 "," 3,200 ",1925,2,C3," 400,000 ",11/15/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2A,5079,62, ,C2,4619 MATILDA AVENUE                      ,            ,10470, 6 , -   , 6 ," 2,500 "," 3,040 ",1929,2,C2," 610,000 ",8/3/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2A,5095,84, ,C3,886 E. 241ST STREET                      ,            ,10466, 4 , -   , 4 ," 2,328 "," 2,280 ",1931,2,C3," 535,000 ",2/23/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2A,5106,78, ,C3,4731 RICHARDSON AVE                      ,            ,10470, 4 , -   , 4 ," 2,500 "," 3,528 ",1934,2,C3, -   ,2/26/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2B,5113,39, ,C1,718 PENFIELD STREET                      ,            ,10470, 7 , -   , 7 ," 2,508 "," 4,800 ",1929,2,C1," 700,000 ",1/8/2016
2,WAKEFIELD                ,07  RENTALS - WALKUP APARTMENTS             ,2B,5119,41, ,C1,851 EAST 242 STREET                      ,            ,10470, 7 , -   , 7 ," 2,500 "," 4,158 ",1931,2,C1," 635,000 ",8/5/2016
2,WAKEFIELD                ,14  RENTALS - 4-10 UNIT                     ,2A,5000,46, ,S5,803 EAST 233 STREET                      ,            ,10466, 5 , 1 , 6 ," 2,850 "," 5,160 ",1930,2,S5, -   ,10/28/2016
2,WAKEFIELD                ,14  RENTALS - 4-10 UNIT                     ,2A,5107,24, ,S9,4735 WHITE PLAINS ROAD                   ,            ,10470, 4 , 2 , 6 ," 3,680 "," 3,136 ",1931,2,S9," 250,000 ",6/16/2016
2,WAKEFIELD                ,21  OFFICE BUILDINGS                        ,4,4998,56, ,O2,4224 WHITE PLAINS ROAD                   ,            ,10466, -   , 2 , 2 ," 1,852 "," 3,580 ",1925,4,O2, -   ,9/6/2016
2,WAKEFIELD                ,21  OFFICE BUILDINGS                        ,4,5070,49, ,O7,711 NEREID AVENUE                        ,            ,10466, -   , 1 , 1 ," 10,279 "," 3,962 ",1999,4,O7," 1,250,000 ",2/9/2016
2,WAKEFIELD                ,22  STORE BUILDINGS                         ,1,5081,80, ,S1,4545 WHITE PLAINS ROAD                   ,            ,10470, 1 , 1 , 2 ," 3,388 "," 2,160 ",1925,4,K4," 290,000 ",10/21/2016
2,WAKEFIELD                ,22  STORE BUILDINGS                         ,4,5083,33, ,K2,4653 WHITE PLAINS ROAD                   ,            ,10470, -   , 15 , 15 ," 6,579 "," 10,180 ",1931,4,K2," 6,075,000 ",1/8/2016
2,WAKEFIELD                ,22  STORE BUILDINGS                         ,4,5083,39, ,K2,4651 WHITE PLAINS ROAD                   ,            ,10470, -   , 2 , 2 ," 3,262 "," 6,400 ",1991,4,K2, -   ,1/8/2016
2,WAKEFIELD                ,22  STORE BUILDINGS                         ,4,5083,61, ,K1,4609 WHITE PLAINS ROAD                   ,            ,10470, -   , 1 , 1 ," 1,959 "," 1,925 ",1925,4,K1," 280,000 ",3/21/2016
2,WAKEFIELD                ,22  STORE BUILDINGS                         ,4,5112,26, ,K1,4706-10 WHITE PLAINS ROAD                ,            ,10470, -   , 3 , 3 ," 5,150 "," 2,750 ",1930,4,K1," 1,050,000 ",5/13/2016
2,WAKEFIELD                ,27  FACTORIES                               ,4,5130,103, ,F1,4875 BALDWIN STREET                      ,            ,10470, -   , 1 , 1 ," 23,349 "," 20,500 ",1925,4,F1, -   ,10/18/2016
2,WAKEFIELD                ,29  COMMERCIAL GARAGES                      ,4,5066,3, ,G2,4400 BRONX BOULEVARD                     ,            ,10470, -   , 1 , 1 ," 4,057 "," 1,325 ",1931,4,G2," 225,000 ",5/18/2016
2,WAKEFIELD                ,29  COMMERCIAL GARAGES                      ,4,5070,23, ,G2,4454 WHITE PLAINS ROAD                   ,            ,10470, -   , 1 , 1 ," 4,568 "," 4,479 ",1963,4,G2," 750,000 ",8/25/2016
2,WAKEFIELD                ,29  COMMERCIAL GARAGES                      ,4,5107,19, ,GU,4741 WHITE PLAINS ROAD                   ,            ,10470, -   , 1 , 1 ," 7,179 "," 1,025 ",1952,4,GU," 755,000 ",8/4/2016
2,WAKEFIELD                ,30  WAREHOUSES                              ,4,5065,39, ,E9,4465 BRONX BOULEVARD                     ,            ,10470, -   , 2 , 2 ," 5,500 "," 9,608 ",1962,4,E9," 1,150,000 ",6/13/2016
2,WAKEFIELD                ,30  WAREHOUSES                              ,4,5084,30, ,E1,4550 WHITE PLAINS ROAD                   ,            ,10470, -   , 1 , 1 ," 11,500 "," 12,450 ",1927,4,E1," 1,500,000 ",10/19/2016
2,WAKEFIELD                ,30  WAREHOUSES                              ,4,5084,63, ,G1,4541-4551 FURMAN AVENUE                  ,            ,10470, -   , 1 , 1 ," 24,850 "," 24,810 ",1957,4,E1, -   ,10/29/2016
2,WAKEFIELD                ,30  WAREHOUSES                              ,4,5107,8, ,E1,4761 WHITE PLAINS ROAD                   ,            ,10470, -   , 2 , 2 ," 6,375 "," 28,300 ",1923,4,E1," 2,900,000 ",11/14/2016
2,WAKEFIELD                ,30  WAREHOUSES                              ,4,5107,8, ,E1,4761 WHITE PLAINS ROAD                   ,            ,10470, -   , 2 , 2 ," 6,375 "," 28,300 ",1923,4,E1, -   ,6/1/2016
2,WAKEFIELD                ,31  COMMERCIAL VACANT LAND                  ,4,5084,138, ,V1,N/A WHITE PLAINS ROAD                    ,            ,10470, -   , -   , -   ," 3,900 ", -   ,0,4,V1, -   ,10/19/2016
2,WAKEFIELD                ,31  COMMERCIAL VACANT LAND                  ,4,5130,100, ,V1,4614 BRADLEY STREET                      ,            ,0, -   , -   , -   ," 2,992 ", -   ,0,4,V1, -   ,10/18/2016
2,WAKEFIELD                ,31  COMMERCIAL VACANT LAND                  ,4,5130,101, ,V1,4612 BRADLEY STREET                      ,            ,0, -   , -   , -   ," 3,936 ", -   ,0,4,V1, -   ,10/18/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3813,10, ,A5,2106 NEWBOLD AVENUE                      ,            ,10462, 1 , -   , 1 ," 2,119 "," 1,960 ",1960,1,A5," 420,000 ",10/4/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3813,27, ,A1,2142 NEWBOLD AVENUE                      ,            ,10462, 1 , -   , 1 ," 5,124 "," 1,428 ",1920,1,A1," 403,000 ",6/15/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3818,53, ,A1,2255 WATSON AVENUE                       ,            ,10462, 1 , -   , 1 ," 3,605 "," 1,116 ",1930,1,A1, -   ,7/14/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3819,35, ,A5,2258 POWELL AVENUE                       ,            ,10462, 1 , -   , 1 ," 1,854 "," 1,188 ",1950,1,A5," 400,000 ",12/20/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3821,30, ,A5,2242 ELLIS AVE                           ,            ,10462, 1 , -   , 1 ," 2,000 "," 1,744 ",1970,1,A5," 400,000 ",5/25/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3822,13, ,A1,2210 NEWBOLD AVENUE                      ,            ,10462, 1 , -   , 1 ," 3,399 "," 1,386 ",1935,1,A1," 50,000 ",7/14/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3830,23, ,A2,2330 ELLIS AVE                           ,            ,10462, 1 , -   , 1 ," 2,575 "," 1,240 ",1901,1,A2," 232,000 ",3/24/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3831,82, ,A1,2313 ELLIS AVENUE                        ,            ,10462, 1 , -   , 1 ," 3,425 "," 1,160 ",1915,1,A1," 125,000 ",10/18/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3832,67, ,A5,2341 NEWBOLD AVENUE                      ,            ,10462, 1 , -   , 1 ," 2,000 "," 1,890 ",1950,1,A5, -   ,2/13/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3832,169, ,A5,2335 NEWBOLD AVENUE                      ,            ,10462, 1 , -   , 1 ," 2,000 "," 1,890 ",1950,1,A5, -   ,2/13/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3966,5, ,S1,1408 CASTLE HILL AVENUE                  ,            ,10462, 1 , 1 , 2 ," 1,700 "," 1,970 ",1924,1,S1," 50,000 ",8/18/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3968,1, ,A1,1510 DORIS STREET                        ,            ,10462, 1 , -   , 1 ," 2,375 "," 1,636 ",1925,1,A1, -   ,5/18/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3975,16, ,A1,2410 FRISBY AVENUE                       ,            ,10461, 1 , -   , 1 ," 2,444 "," 1,422 ",1899,1,A1," 356,000 ",8/25/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3986,29, ,A1,1541 OVERING STREET                      ,            ,10461, 1 , -   , 1 ," 3,358 "," 2,084 ",1915,1,A1," 525,000 ",6/8/2016
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3997,6, ,A5,1752 ZEREGA AVENUE                       ,            ,10462, 1 , -   , 1 ," 1,649 "," 1,010 ",1910,1,A5," 319,000 ",12/23/2016
