BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3871,60,,C3,1323 CROES AVENUE,,10472,4,0,4,"2,433","2,800",1928,2,C3,"930,000",12/14/2020
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3877,22,,C3,1334 BEACH AVENUE,,10472,4,0,4,"1,686","5,280",2014,2,C3,"1,175,000",8/19/2021
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3885,11,,C3,1402 BRONX RIVER AVENUE,,10472,4,0,4,"2,500","3,520",1926,2,C3,0,8/30/2021
2,SOUNDVIEW,07 RENTALS - WALKUP APARTMENTS,2A,3894,31,,C3,1413 ROSEDALE AVENUE,,10472,4,0,4,"2,980","3,360",1926,2,C3,0,1/8/2021
2,SOUNDVIEW,08 RENTALS - ELEVATOR APARTMENTS,2,3778,10,,D3,1240 MORRISON AVENUE,,10472,154,0,154,"60,000","147,727",1968,2,D3,"24,412,000",4/21/2021
2,SOUNDVIEW,09 COOPS - WALKUP APARTMENTS,2,3737,37,,C6,"1160 COLGATE AVENUE, 1D",,10472,,,,,,1927,2,C6,"101,000",7/9/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,20,,D4,"875 MORRISON AVENUE, 10D",,10473,,,,,,1962,2,D4,"386,540",3/24/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,20,,D4,"875 MORRISON AVENUE, 11A",,10473,,,,,,1962,2,D4,"225,900",3/17/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,20,,D4,"875 MORRISON AVENUE, 11F",,10473,,,,,,1962,2,D4,"300,196",6/22/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,20,,D4,"875 MORRISON AVENUE, 14M",,10473,,,,,,1962,2,D4,"215,860",7/19/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,20,,D4,"875 MORRISON AVENUE, 18-C",,10473,,,,,,1962,2,D4,"296,180",12/14/2020
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,20,,D4,"875 MORRISON AVENUE, 3L",,10473,,,,,,1962,2,D4,"300,196",7/26/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,20,,D4,"875 MORRISON AVENUE, 9J",,10473,,,,,,1962,2,D4,"416,660",4/27/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,30,,D4,"825 MORRISON AVENUE, 11B",,10473,,,,,,1962,2,D4,"300,196",6/18/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,30,,D4,"825 MORRISON AVENUE, 12F",,10473,,,,,,1962,2,D4,"300,196",4/7/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,30,,D4,"825 MORRISON AVENUE, 14C",,10473,,,,,,1962,2,D4,"311,240",12/18/2020
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,30,,D4,"825 MORRISON AVENUE, 15A",,10473,,,,,,1962,2,D4,"215,860",4/27/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,30,,D4,"825 MORRISON AVENUE, 19M",,10473,,,,,,1962,2,D4,"220,880",12/15/2020
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,30,,D4,"825 MORRISON AVENUE, 5E",,10473,,,,,,1962,2,D4,"295,000",7/14/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,30,,D4,"825 MORRISON AVENUE, 7B",,10473,,,,,,1962,2,D4,"290,156",6/1/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,30,,D4,"825 MORRISON AVENUE, 9H",,10473,,,,,,1962,2,D4,"300,196",9/9/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,40,,D4,"820 BOYNTON AVENUE, 17E",,10473,,,,,,1962,2,D4,"308,228",4/12/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,40,,D4,"820 BOYNTON AVENUE, 18M",,10473,,,,,,1962,2,D4,"125,000",12/28/2020
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,40,,D4,"820 BOYNTON AVENUE, 7C",,10473,,,,,,1962,2,D4,"300,196",1/4/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,40,,D4,"820 BOYNTON AVENUE, 7E",,10473,,,,,,1962,2,D4,"316,260",6/3/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,40,,D4,"820 BOYNTON AVENUE, 9G",,10473,,,,,,1962,2,D4,"316,260",6/15/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,50,,D4,"880 BOYNTON AVENUE, 16A",,10473,,,,,,1962,2,D4,"212,848",11/10/2020
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,50,,D4,"880 BOYNTON AVENUE, 16D",,10473,,,,,,1962,2,D4,"443,768",9/2/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,50,,D4,"880 BOYNTON AVENUE, 19A",,10473,,,,,,1962,2,D4,"225,900",4/15/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,50,,D4,"880 BOYNTON AVENUE, 4K",,10473,,,,,,1962,2,D4,"291,160",3/18/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,50,,D4,"880 BOYNTON AVENUE, 5A",,10473,,,,,,1962,2,D4,"200,000",6/24/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3627,50,,D4,"880 BOYNTON AVENUE, 9E",,10473,,,,,,1962,2,D4,"316,260",6/14/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3659,1,,D4,"920 METCALF AVENUE, 15B",,10473,,,,,,1967,2,D4,"53,500",4/6/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3659,1,,D4,"920 METCALF AVENUE, 17K",,10473,,,,,,1967,2,D4,"65,000",5/20/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3659,1,,D4,"920 METCALF AVENUE, 5M",,10473,,,,,,1967,2,D4,"70,000",8/10/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3659,1,,D4,"920 METCALF AVENUE, 9B",,10473,,,,,,1967,2,D4,"67,000",9/10/2021
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3740,5,,D4,"1100 ELDER AVE, 5A",,10472,,,,,,1928,2,D4,"60,000",12/21/2020
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3740,5,,D4,"1100 ELDER AVENUE, 3B",,10472,,,,,,1928,2,D4,"130,000",12/21/2020
2,SOUNDVIEW,10 COOPS - ELEVATOR APARTMENTS,2,3740,5,,D4,"1104 ELDER AVENUE, 4J",,10472,,,,,,1928,2,D4,"105,000",12/30/2020
2,SOUNDVIEW,12 CONDOS - WALKUP APARTMENTS,2,3432,1002,,R2,"303 ADMIRAL LANE, 1303D",1303D,10473,1,,1,,,1989,2,R2,"440,500",1/4/2021
2,SOUNDVIEW,12 CONDOS - WALKUP APARTMENTS,2,3432,1014,,R2,"327 ADMIRAL LANE, 1327D",1327D,10473,1,,1,,,1989,2,R2,"399,000",9/27/2021
2,SOUNDVIEW,12 CONDOS - WALKUP APARTMENTS,2,3432,1056,,R2,"106 ADMIRAL LANE, 4106B",4106B,10473,1,,1,,,1989,2,R2,"420,000",3/12/2021
2,SOUNDVIEW,12 CONDOS - WALKUP APARTMENTS,2,3432,1065,,R2,"213 NEPTUNE LANE, 5213G",5213G,10473,1,,1,,,1989,2,R2,"375,000",12/30/2020
2,SOUNDVIEW,12 CONDOS - WALKUP APARTMENTS,2,3432,1073,,R2,"228 NEPTUNE COURT, 6228C",6228C,10473,1,,1,,,1989,2,R2,"430,000",5/7/2021
2,SOUNDVIEW,12 CONDOS - WALKUP APARTMENTS,2,3432,1219,,R2,"105 FLEET COURT, 14105",14105,10473,1,,1,,,1990,2,R2,0,4/2/2021
2,SOUNDVIEW,14 RENTALS - 4-10 UNIT,2A,3558,54,,S4,1805 RANDALL AVE,,10473,4,1,5,"2,742","3,220",1935,2,S4,0,7/21/2021
2,SOUNDVIEW,14 RENTALS - 4-10 UNIT,2B,3763,6,,S5,1791 GLEASON AVE,,10472,6,1,7,"2,500","5,850",1913,2,S5,0,6/29/2021
2,SOUNDVIEW,21 OFFICE BUILDINGS,4,3498,60,,O1,448-450 SOUNDVIEW AVENUE,,10473,0,1,1,"5,400","1,365",1931,4,O1,"400,000",3/9/2021
2,SOUNDVIEW,22 STORE BUILDINGS,4,3520,36,,K1,1772 RANDALL AVE,,10473,0,1,1,985,900,1953,4,K1,0,4/6/2021
2,SOUNDVIEW,22 STORE BUILDINGS,4,3740,44,,K1,1530 WESTCHESTER AVENUE,,10472,0,1,1,"6,000","6,000",1929,4,K1,0,3/23/2021
2,SOUNDVIEW,22 STORE BUILDINGS,4,3763,33,,K1,1784 WESTCHESTER AVENUE,,10472,0,3,3,"6,550","3,000",1925,4,K1,0,3/10/2021
2,SOUNDVIEW,22 STORE BUILDINGS,4,3767,62,,K1,1271 WHITE PLAINS ROAD,,10472,0,1,1,"4,102","2,850",1925,4,K1,"1,000,000",4/16/2021
2,SOUNDVIEW,22 STORE BUILDINGS,4,3770,30,,K1,1471 WESTCHESTER AVENUE,,10472,0,7,7,"10,536","10,000",1925,4,K1,0,6/10/2021
2,SOUNDVIEW,22 STORE BUILDINGS,4,3774,1,,K1,1553-1559 WESTCHESTER AVENUE,,10472,0,4,4,"10,133","9,600",1927,4,K1,"6,250,000",8/26/2021
2,SOUNDVIEW,22 STORE BUILDINGS,4,3774,6,,K1,1551 WESTCHESTER AVENUE,,10472,0,5,5,"5,900","3,190",1927,4,K1,0,11/4/2020
2,SOUNDVIEW,27 FACTORIES,4,3735,12,,F4,1125 CLOSE AVENUE,,10472,0,3,3,"53,405","66,800",1957,4,F4,"18,350,000",9/30/2021
2,SOUNDVIEW,27 FACTORIES,4,3769,60,,F5,1209 BRONX RIVER AVENUE,,10472,0,2,2,"10,000","20,000",1925,4,F5,"3,500,000",8/24/2021
2,SOUNDVIEW,29 COMMERCIAL GARAGES,4,3456,39,,G1,260 SOUNDVIEW AVENUE,,10473,0,1,1,"2,789","1,900",1999,4,G1,"200,000",7/14/2021
2,SOUNDVIEW,29 COMMERCIAL GARAGES,4,3457,57,,G7,244 STEPHENS AVENUE,,10473,0,0,0,"11,156",0,,4,G7,"495,000",2/9/2021
2,SOUNDVIEW,29 COMMERCIAL GARAGES,4,3474,1,,G1,300 SOUNDVIEW AVENUE,,10473,0,1,1,"4,495","2,727",1931,4,G1,"850,000",10/7/2021
2,SOUNDVIEW,29 COMMERCIAL GARAGES,4,3498,51,,G3,440 SOUNDVIEW AVENUE,,10473,0,2,2,"8,206","1,665",1956,4,G3,0,9/24/2021
2,SOUNDVIEW,29 COMMERCIAL GARAGES,4,3558,38,,G7,655 TAYLOR AVENUE,,10473,0,0,0,"1,982",0,,4,G7,"760,000",4/6/2021
2,SOUNDVIEW,29 COMMERCIAL GARAGES,4,3713,5,,G1,1501 BRUCKNER BOULEVARD,,10472,0,1,1,"10,000","1,044",1961,4,G1,"140,000",2/17/2021
2,SOUNDVIEW,29 COMMERCIAL GARAGES,4,3713,69,,G7,N/A BRUCKNER BOULEVARD,,10472,0,0,0,"2,000",0,,4,G7,"140,000",2/17/2021
2,SOUNDVIEW,29 COMMERCIAL GARAGES,4,3874,51,,G7,1349 COMMONWEALTH AVENUE,,10472,0,0,0,"3,184",0,2021,4,G7,"540,000",3/4/2021
2,SOUNDVIEW,29 COMMERCIAL GARAGES,4,3874,52,,G7,1347 COMMONWEALTH AVENUE,,10472,0,0,0,"2,100",0,2021,4,G7,"540,000",3/4/2021
2,SOUNDVIEW,31 COMMERCIAL VACANT LAND,4,3734,35,,V1,1185 BRONX RIVER AVENUE,,10472,0,0,0,"39,804",0,,4,V1,"2,445,897",2/4/2021
2,SOUNDVIEW,31 COMMERCIAL VACANT LAND,4,3762,41,,V1,1243 ST LAWRENCE AVENUE,,10472,0,0,0,"1,544",0,,4,V1,"60,651",3/5/2021
2,SOUNDVIEW,33 EDUCATIONAL FACILITIES,4,3873,35,,W9,1724 EAST 174 STREET,,10472,0,1,1,"1,900","2,508",1960,4,W9,"555,000",2/3/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5419,15,,A1,2922 GREENE PLACE,,10465,1,0,1,"7,632","1,962",1925,1,A1,"755,000",12/14/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5419,25,,A3,1001 EDISON,,10465,1,0,1,"5,000","1,718",1920,1,A3,"770,000",3/12/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5421,85,,A1,1040 LOGAN AVE,,10465,1,0,1,"5,600","2,013",1920,1,A1,"750,000",4/23/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5424,24,,A1,960 EDISON AVENUE,,10465,1,0,1,"2,500","1,505",1925,1,A1,"582,500",12/8/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5424,30,,A1,2964 BARKLEY AVENUE,,10465,1,0,1,"2,500","1,638",1930,1,A1,"679,000",3/29/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5424,39,,A2,923 LOGAN AVENUE,,10465,1,0,1,"2,500",944,1930,1,A2,"470,000",3/1/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5424,42,,A1,915 LOGAN AVENUE,,10465,1,0,1,"5,000","1,596",1930,1,A1,"545,000",3/31/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5424,46,,A1,2961 LAFAYETTE AVENUE,,10465,1,0,1,"2,500","1,140",1930,1,A1,"495,000",8/12/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5425,33,,A2,927 HOLLYWOOD AVENUE,,10465,1,0,1,"3,920","1,500",1940,1,A2,"530,000",5/3/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5426,20,,A2,3056 BARKLEY,,10465,1,0,1,"5,000",936,1930,1,A2,0,1/14/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5427,71,,A1,2911 SCOTT PLACE,,10465,1,0,1,"2,500","1,008",1930,1,A1,"595,000",10/27/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5428,3,,A2,2961 PHILIP AVENUE,,10465,1,0,1,"2,500",828,1920,1,A2,"540,000",8/6/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5428,35,,A1,2962 LAFAYETTE AVENUE,,10465,1,0,1,"2,625","1,120",1930,1,A1,"375,000",6/22/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5429,9,,A1,800 LOGAN AVENUE,,10465,1,0,1,"3,742","1,132",1935,1,A1,"425,000",12/22/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5429,9,,B3,800 LOGAN AVENUE,,10465,2,0,2,"3,742","1,932",1935,1,A1,"1,065,000",6/29/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5430,24,,A1,844 HOLLYWOOD AVENUE,,10465,1,0,1,"2,500","1,292",1920,1,A1,"220,000",12/23/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5433,23,,A1,746 LOGAN AVENUE,,10465,1,0,1,"5,600","1,577",1950,1,A1,"700,000",5/4/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5433,25,,A1,750 LOGAN AVENUE,,10465,1,0,1,"2,800","1,962",2014,1,A1,"835,000",1/28/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5433,37,,A5,3020 PHILIP AVENUE,,10465,1,0,1,"2,842","1,602",1960,1,A5,"495,000",1/29/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5435,54,,A1,623 EDISON AVENUE,,10465,1,0,1,"1,875",608,1920,1,A1,0,4/28/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5436,56,,A2,637 LOGAN AVENUE,,10465,1,0,1,"1,784",732,1920,1,A2,"547,500",10/6/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5437,28,,A5,648 LOGAN AVENUE,,10465,1,0,1,"2,417","1,296",1960,1,A5,"585,000",9/27/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5439,33,,A2,553 EDISON AVENUE,,10465,1,0,1,"3,332","2,111",1945,1,A2,0,3/2/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5440,23,,A1,548 EDISON AVENUE,,10465,1,0,1,"2,500","1,536",1920,1,A1,0,3/2/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5440,25,,A1,552 EDISON AVENUE,,10465,1,0,1,"2,500","1,344",1940,1,A1,"499,999",9/17/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5440,39,,A5,571 LOGAN AVENUE,,10465,1,0,1,"1,800","1,998",1960,1,A5,"643,000",12/11/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5440,40,,A5,569 LOGAN AVENUE,,10465,1,0,1,"1,800","1,798",1960,1,A5,"525,000",2/8/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5440,42,,A5,563 LOGAN AVENUE,,10465,1,0,1,"1,800","1,798",1960,1,A5,0,10/14/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5441,34,,A5,562 LOGAN AVENUE,,10465,1,0,1,"1,458","1,224",1930,1,A5,0,4/16/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5441,45,,A2,563 HOLLYWOOD AVENUE,,10465,1,0,1,"2,500","1,664",1940,1,A2,"485,000",8/11/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5441,81,,A5,564 LOGAN AVENUE,,10465,1,0,1,"1,458","1,044",1930,1,A5,0,4/16/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5445,12,,A1,2914 GERBER PLACE,,10465,1,0,1,"2,500","1,312",1920,1,A1,"550,000",1/21/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5445,53,,A1,2919 GERBER PLACE,,10465,1,0,1,"3,636","1,472",1930,1,A1,"682,000",7/9/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5445,54,,A1,2917 GERBER PLACE,,10465,1,0,1,"3,644","1,472",1930,1,A1,"655,000",1/11/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5446,122,,A5,309 HOLLYWOOD AVENUE,,10465,1,0,1,"1,802","1,944",1960,1,A5,"673,000",12/18/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5453,1,,A5,4201 EAST TREMONT AVENUE,,10465,1,0,1,"2,940","1,665",1955,1,A5,"620,000",11/25/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5497,37,,A5,236 THROGS NECK BLVD.,,10465,1,0,1,"1,800","1,683",1950,1,A5,0,2/22/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5500,113,,A5,209 KEARNEY AVENUE,,10465,1,0,1,"2,024","1,683",1960,1,A5,"545,000",11/17/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5501,1,,A5,3026 LAWTON AVENUE,,10465,1,0,1,"3,193","2,160",1960,1,A5,"675,000",7/7/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5501,2,,A5,3028 LAWTON AVENUE,,10465,1,0,1,"1,980","1,960",1960,1,A5,"64,322",4/22/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5501,2,,A5,3028 LAWTON AVENUE,,10465,1,0,1,"1,980","1,960",1960,1,A5,"645,000",8/9/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5502,29,,A5,3067 HARDING AVE,,10465,1,0,1,"2,010","1,080",1960,1,A5,"550,000",12/16/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5502,57,,A2,180 MEAGHER AVENUE,,10465,1,0,1,"2,500","1,890",1930,1,A2,"497,500",2/5/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5503,50,,A8,"15 MAPLE AVENUE, 15",,10465,,,,,,1921,1,A8,"625,400",7/19/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5503,50,,A8,"34 CHAFFEE AVENUE, 34",,10465,,,,,,1921,1,A8,"221,100",8/18/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5504,50,,A8,"21 BALSAM PLACE, 21",,10465,,,,,,1921,1,A8,"386,400",7/6/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5504,50,,A8,"23 ASTER PLACE, 23",,10465,,,,,,1921,1,A8,"470,000",12/11/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5504,50,,A8,"3042 SCHURZ AVENUE, 3042",,10465,,,,,,1921,1,A8,0,11/11/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5505,38,,A5,3056 HARDING AVE,,10465,1,0,1,"2,478",960,1965,1,A5,0,3/12/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5506,1,,A8,"1 DAISY PLACE, 1",,10465,,,,,,1921,1,A8,"513,600",9/8/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5506,1,,A8,"12 MAGNOLIA PLACE, 12",,10465,,,,,,1921,1,A8,"160,000",7/23/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5506,1,,A8,"2 DAISY PLACE, 2",,10465,,,,,,1921,1,A8,"173,600",12/2/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5506,1,,A8,"24 INDIAN TRAIL, 24",,10465,,,,,,1921,1,A8,"685,000",5/27/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5506,1,,A8,"28 SOUNDVIEW TERRACE, 28",,10465,,,,,,1921,1,A8,0,3/4/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5506,1,,A8,"3 POPLAR AVENUE, 3",,10465,,,,,,1921,1,A8,"389,000",11/24/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5506,1,,A8,"31 CHAFFEE AVENUE, 31",,10465,,,,,,1921,1,A8,"378,600",11/4/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5506,1,,A8,"4 ELM PLACE, 4",,10465,,,,,,1921,1,A8,0,4/1/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5506,1,,A8,"4 INDIAN TRAIL, 4",,10465,,,,,,1921,1,A8,0,5/24/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5506,1,,A8,"4 MAGNOLIA PLACE, 4",,10465,,,,,,1921,1,A8,0,1/20/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5506,1,,A8,"69 POPLAR AVENUE, 69",,10465,,,,,,1921,1,A8,"230,000",9/10/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5507,1,,A8,"25 HOLLY PLACE, 25",,10465,,,,,,1921,1,A8,"335,000",10/5/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5507,1,,A8,"30 POPLAR AVENUE, 30",,10465,,,,,,1921,1,A8,"340,000",4/14/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5507,1,,A8,"32 POPLAR AVE, 32",,10465,,,,,,1921,1,A8,"130,000",10/28/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5507,1,,A8,"6 POPLAR AVENUE, 6",,10465,,,,,,1921,1,A8,"359,000",6/10/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5509,1,,A8,"13 ACORN PLACE, 13",,10465,,,,,,1921,1,A8,"603,600",6/30/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5510,1,,A8,"13 ELM PLACE, 13",,10465,,,,,,1921,1,A8,"637,000",10/12/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5514,2,,A8,"133D EDGEWATER PARK, 133D",,10465,,,,,,1920,1,A8,"300,000",4/16/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5514,2,,A8,"19D EDGEWATER PARK, 19D",,10465,,,,,,1920,1,A8,0,11/5/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5514,62,,A8,"14D EDGEWATER PARK, 14D",,10465,,,,,,1930,1,A8,"240,000",11/19/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5514,62,,A8,"35D EDGEWATER PARK, 35D",,10465,,,,,,1930,1,A8,0,11/20/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5514,62,,A8,"61D EDGEWATER PARK, 61D",,10465,,,,,,1930,1,A8,0,10/12/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5514,62,,A8,"7D EDGEWATER PARK, 7D",,10465,,,,,,1930,1,A8,"210,000",12/18/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5514,62,,A8,"82D EDGEWATER PARK, 82D",,10465,,,,,,1930,1,A8,"235,000",6/10/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5514,62,,A8,"85D EDGEWATER PARK, 85D",,10465,,,,,,1930,1,A8,"150,000",5/6/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5514,62,,A8,"88D EDGEWATER PARK, 88D",,10465,,,,,,1930,1,A8,0,3/23/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5514,122,,A8,"168C EDGEWATER PARK, 168C",,10465,,,,,,1915,1,A8,"475,000",11/2/2020
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5515,1,,A8,"83-E EDGEWATER PARK, RES",,10465,,,,,,1925,1,A8,0,6/17/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5515,84,,A5,513 REYNOLDS AVENUE,,10465,1,0,1,"1,805","1,224",1960,1,A5,0,1/4/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5515,92,,A5,3117 MILES AVENUE,,10465,1,0,1,"1,667","1,224",1960,1,A5,"515,000",4/12/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1,5515,104,,A5,514 PRENTISS AVENUE,,10465,1,0,1,"2,292","1,224",1960,1,A5,"540,000",2/26/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5515,120,,A8,"131B EDGEWATER PARK, 131B",,10465,,,,,,1920,1,A8,"310,000",8/17/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5515,120,,A8,"132B EDGEWATER PARK, 132B",,10465,,,,,,1920,1,A8,"73,500",4/15/2021
2,THROGS NECK,01 ONE FAMILY DWELLINGS,1D,5515,120,,A8,"74A EDGEWATER PARK, 74A",,10465,,,,,,1920,1,A8,0,3/3/2021
